,id,name,therapeuticAreas,therapeuticAreas_text,cxg_matched_id
4275,EFO_0020235,cardiotrophin-1 measurement,['EFO_0001444'],['measurement'],EFO_0020235
4276,EFO_0020270,collagen alpha-1(XXIII) chain measurement,['EFO_0001444'],['measurement'],EFO_0020270
4277,EFO_0020461,iduronate 2-sulfatase measurement,['EFO_0001444'],['measurement'],EFO_0020461
4278,EFO_0020463,immunoglobulin D measurement,['EFO_0001444'],['measurement'],EFO_0020463
4279,EFO_0020496,interleukin-20 measurement,['EFO_0001444'],['measurement'],EFO_0020496
4280,EFO_0021055,hexadecanedioate measurement,['EFO_0001444'],['measurement'],EFO_0021055
4281,EFO_0021184,X-02973 measurement,['EFO_0001444'],['measurement'],EFO_0021184
4282,EFO_0021417,X-12798-to-phenylalanine ratio,['EFO_0001444'],['measurement'],EFO_0021417
4283,EFO_0021521,phenyllactate-to-phenylalanine ratio,['EFO_0001444'],['measurement'],EFO_0021521
4284,EFO_0021702,L-Aspartic acid to 3-Indolepropionic acid ratio,['EFO_0001444'],['measurement'],EFO_0021702
4285,EFO_0021869,protein FAM3D measurement,['EFO_0001444'],['measurement'],EFO_0021869
4286,EFO_0021918,galectin-10 measurement,['EFO_0001444'],['measurement'],EFO_0021918
4287,EFO_0022182,cholesterol esters in medium VLDL measurement,['EFO_0001444'],['measurement'],EFO_0022182
4288,EFO_0800051,hydantoin-5-propionate measurement,['EFO_0001444'],['measurement'],EFO_0800051
4289,EFO_0800127,N-acetylputrescine measurement,['EFO_0001444'],['measurement'],EFO_0800127
4290,EFO_0800152,3-phosphoglycerate measurement,['EFO_0001444'],['measurement'],EFO_0800152
4291,EFO_0800305,andro steroid monosulfate C19H28O6S (1) measurement,['EFO_0001444'],['measurement'],EFO_0800305
4292,EFO_0800309,tridecenedioate (C13:1-DC) measurement,['EFO_0001444'],['measurement'],EFO_0800309
4293,EFO_0800563,octadecenedioate (C18:1-DC) measurement,['EFO_0001444'],['measurement'],EFO_0800563
4294,EFO_0800805,X-21310 measurement,['EFO_0001444'],['measurement'],EFO_0800805
4295,EFO_0800988,N-methylpipecolate measurement,['EFO_0001444'],['measurement'],EFO_0800988
4296,EFO_0801025,3-formylindole measurement,['EFO_0001444'],['measurement'],EFO_0801025
4297,EFO_0801034,sulfate of piperine metabolite C16H19NO3 (2) measurement,['EFO_0001444'],['measurement'],EFO_0801034
4298,EFO_0801470,chitinase-3-like protein 1 measurement,['EFO_0001444'],['measurement'],EFO_0801470
4299,EFO_0801475,chromobox protein homolog 7 measurement,['EFO_0001444'],['measurement'],EFO_0801475
4300,EFO_0801915,probable dimethyladenosine transferase measurement,['EFO_0001444'],['measurement'],EFO_0801915
4301,EFO_0801920,procollagen C-endopeptidase enhancer 1 measurement,['EFO_0001444'],['measurement'],EFO_0801920
4302,EFO_0802356,calcium-binding and coiled-coil domain-containing protein 2 measurement,['EFO_0001444'],['measurement'],EFO_0802356
4303,EFO_0802527,epididymal secretory protein E3-beta measurement,['EFO_0001444'],['measurement'],EFO_0802527
4304,EFO_0802593,heparan sulfate glucosamine 3-O-sulfotransferase 4 measurement,['EFO_0001444'],['measurement'],EFO_0802593
4305,EFO_0802772,"myosin-binding protein C, slow-type measurement",['EFO_0001444'],['measurement'],EFO_0802772
4306,EFO_0803324,R-warfarin measurement,['EFO_0001444'],['measurement'],EFO_0803324
4307,EFO_1000402,Normal Breast-Like Subtype of Breast Carcinoma,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']","['reproductive system or breast disease', 'cancer or benign tumor', 'integumentary system disease']",MONDO_0006324
4308,EFO_1000480,Placental Hemangioma,"['EFO_0000319', 'OTAR_0000017', 'OTAR_0000014', 'EFO_0005741', 'MONDO_0045024', 'MONDO_0100336']","['cardiovascular disease', 'reproductive system or breast disease', 'pregnancy or perinatal disease', 'infectious disease', 'cancer or benign tumor', 'infectious disease or post-infectious disorder']",MONDO_0006375
4309,EFO_1000618,Vaginal Carcinosarcoma,"['OTAR_0000017', 'MONDO_0045024']","['reproductive system or breast disease', 'cancer or benign tumor']",MONDO_0006488
4310,EFO_1001276,"Brain Stem Hemorrhage, Traumatic","['EFO_0000618', 'EFO_0000319']","['nervous system disease', 'cardiovascular disease']",EFO_1001276
4311,EFO_1001365,"Lymphoma, AIDS-Related","['OTAR_0000018', 'MONDO_0045024', 'EFO_0005803']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'hematologic disease']",EFO_1001365
4312,EFO_1001450,Wolff-Parkinson-White Syndrome,"['OTAR_0000018', 'EFO_0000319']","['genetic, familial or congenital disease', 'cardiovascular disease']",MONDO_0008685
4313,EFO_1001490,late-onset myasthenia gravis,"['EFO_0000540', 'EFO_0000618']","['immune system disease', 'nervous system disease']",MONDO_0018324
4314,EFO_1001892,generalized anxiety disorder,"['MONDO_0002025', 'EFO_0000618']","['psychiatric disorder', 'nervous system disease']",MONDO_0001942
4315,GO_0006970,response to osmotic stress,['GO_0008150'],['biological process'],GO_0006970
4316,GO_0042360,vitamin E metabolic process,['GO_0008150'],['biological process'],GO_0042360
4317,GO_0046483,heterocycle metabolic process,['GO_0008150'],['biological process'],GO_0046483
4318,GO_0048583,regulation of response to stimulus,['GO_0008150'],['biological process'],GO_0048583
4319,HP_0000622,Blurred vision,['EFO_0000651'],['phenotype'],HP_0000622
4320,HP_0001182,Tapered finger,['EFO_0000651'],['phenotype'],HP_0001182
4321,HP_0001742,Nasal congestion,['EFO_0000651'],['phenotype'],HP_0001742
4322,HP_0002000,Short columella,['EFO_0000651'],['phenotype'],HP_0002000
4323,HP_0006487,Bowing of the long bones,['EFO_0000651'],['phenotype'],HP_0006487
4324,HP_0008997,Proximal muscle weakness in upper limbs,['EFO_0000651'],['phenotype'],HP_0008997
4325,HP_0010804,Tented upper lip vermilion,['EFO_0000651'],['phenotype'],HP_0010804
4326,HP_0010956,Fetal megacystis,['EFO_0000651'],['phenotype'],HP_0010956
4327,MONDO_0002132,skull cancer,"['OTAR_0000006', 'MONDO_0045024']","['musculoskeletal or connective tissue disease', 'cancer or benign tumor']",MONDO_0002132
4328,MONDO_0003939,muscle tissue disorder,['OTAR_0000006'],['musculoskeletal or connective tissue disease'],MONDO_0003939
4329,MONDO_0007124,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,"['OTAR_0000006', 'MONDO_0024458', 'OTAR_0000018', 'EFO_0010285']","['musculoskeletal or connective tissue disease', 'disorder of visual system', 'genetic, familial or congenital disease', 'integumentary system disease']",MONDO_0007124
4330,MONDO_0008210,patterned macular dystrophy 1,"['OTAR_0000018', 'MONDO_0024458', 'EFO_0000618']","['genetic, familial or congenital disease', 'disorder of visual system', 'nervous system disease']",MONDO_0008210
4331,MONDO_0008215,adult-onset autosomal dominant demyelinating leukodystrophy,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0008215
4332,MONDO_0009063,ventriculomegaly-cystic kidney disease,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0009063
4333,MONDO_0009115,congenital lactase deficiency,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0009115
4334,MONDO_0010161,tyrosinemia type I,"['OTAR_0000018', 'OTAR_0000020', 'EFO_0009690', 'EFO_0000618']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'urinary system disease', 'nervous system disease']",MONDO_0010161
4335,MONDO_0010284,Armfield syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0010284
4336,MONDO_0010720,partial androgen insensitivity syndrome,"['OTAR_0000017', 'OTAR_0000018', 'OTAR_0000020', 'EFO_0001379']","['reproductive system or breast disease', 'genetic, familial or congenital disease', 'nutritional or metabolic disease', 'endocrine system disease']",MONDO_0010720
4337,MONDO_0011024,"dermatitis herpetiformis, familial","['OTAR_0000018', 'EFO_0000540', 'EFO_0010285']","['genetic, familial or congenital disease', 'immune system disease', 'integumentary system disease']",MONDO_0011024
4338,MONDO_0012984,PHARC syndrome,"['OTAR_0000020', 'MONDO_0024458', 'EFO_0000618', 'OTAR_0000018']","['nutritional or metabolic disease', 'disorder of visual system', 'nervous system disease', 'genetic, familial or congenital disease']",MONDO_0012984
4339,MONDO_0013081,lymphoproliferative syndrome 1,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'immune system disease']",MONDO_0013081
4340,MONDO_0013523,Nestor-Guillermo progeria syndrome,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0013523
4341,MONDO_0013536,heme oxygenase 1 deficiency,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0013536
4342,MONDO_0014618,retinitis pigmentosa 71,"['OTAR_0000018', 'OTAR_0000020', 'MONDO_0024458', 'EFO_0000618']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'disorder of visual system', 'nervous system disease']",MONDO_0014618
4343,MONDO_0015465,craniometaphyseal dysplasia,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0015465
4344,MONDO_0016869,partial deletion of chromosome 4,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0016869
4345,MONDO_0016954,partial duplication of the long arm of chromosome 3,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0016954
4346,MONDO_0017479,"amelia of upper limb, bilateral","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0017479
4347,MONDO_0017555,"radio-ulnar synostosis, bilateral","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0017555
4348,MONDO_0018014,transient neonatal multiple acyl-CoA dehydrogenase deficiency,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0018014
4349,MONDO_0018820,recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618', 'EFO_0000319']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease', 'cardiovascular disease']",MONDO_0018820
4350,MONDO_0019042,multiple congenital anomalies/dysmorphic syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0019042
4351,MONDO_0019187,Axenfeld-Rieger syndrome,"['OTAR_0000018', 'MONDO_0024458', 'EFO_0001379']","['genetic, familial or congenital disease', 'disorder of visual system', 'endocrine system disease']",MONDO_0019187
4352,MONDO_0019901,non-distal monosomy 20q,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0019901
4353,MONDO_0019921,paternal uniparental disomy of chromosome 6,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0019921
4354,MONDO_0019992,pseudohypoparathyroidism,"['OTAR_0000018', 'OTAR_0000020', 'EFO_0009690', 'EFO_0001379']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'urinary system disease', 'endocrine system disease']",MONDO_0019992
4355,MONDO_0019994,maternal uniparental disomy of chromosome 13,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0019994
4356,MONDO_0020547,chronic graft versus host disease,['EFO_0000540'],['immune system disease'],MONDO_0020547
4357,MONDO_0021636,astrocytic tumor,"['EFO_0000618', 'MONDO_0045024']","['nervous system disease', 'cancer or benign tumor']",MONDO_0021636
4358,MONDO_0022180,chromosome 16 trisomy,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0022180
4359,MONDO_0031219,mismatch repair cancer syndrome,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0031219
4360,MONDO_0033542,immunodeficiency 70,"['OTAR_0000018', 'EFO_0000540']","['genetic, familial or congenital disease', 'immune system disease']",MONDO_0033542
4361,Orphanet_168612,Congenital deficiency in alpha-fetoprotein,"['OTAR_0000018', 'EFO_0005803']","['genetic, familial or congenital disease', 'hematologic disease']",Orphanet_168612
4362,Orphanet_207090,Qualitative or quantitative defects of collagen 6,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_207090
4363,Orphanet_231386,Beta-thalassemia with other manifestations,"['OTAR_0000018', 'EFO_0005803']","['genetic, familial or congenital disease', 'hematologic disease']",Orphanet_231386
4364,Orphanet_2543,Microphthalmia - cataract,"['OTAR_0000018', 'MONDO_0024458']","['genetic, familial or congenital disease', 'disorder of visual system']",Orphanet_2543
4365,Orphanet_2826,Spastic paraplegia - precocious puberty,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",Orphanet_2826
4366,Orphanet_294996,Brachydactyly of fingers,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_294996
4367,Orphanet_3064,"X-linked intellectual disability, Wittner type","['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",Orphanet_3064
4368,Orphanet_733,Familial adenomatous polyposis,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0010282']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'gastrointestinal disease']",Orphanet_733
4369,Orphanet_93338,Polysyndactyly,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_93338
4370,EFO_0001073,obesity,['OTAR_0000020'],['nutritional or metabolic disease'],MONDO_0011122
4371,EFO_0003105,spina bifida,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0008449
4372,EFO_0003812,refractory anemia with ringed sideroblasts,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0005803']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'hematologic disease']",MONDO_0019157
4373,EFO_0004238,hearing loss,['EFO_0000618'],['nervous system disease'],MONDO_0005365
4374,EFO_0004586,complete blood cell count,['EFO_0001444'],['measurement'],EFO_0004586
4375,EFO_0005414,airway hyperresponsiveness,['EFO_0000651'],['phenotype'],EFO_0005414
4376,EFO_0005421,serum homoarginine measurement,['EFO_0001444'],['measurement'],EFO_0005421
4377,EFO_0005943,response to bevacizumab,['GO_0008150'],['biological process'],EFO_0005943
4378,EFO_0006829,GFR change measurement,['EFO_0001444'],['measurement'],EFO_0006829
4379,EFO_0006958,mannose measurement,['EFO_0001444'],['measurement'],EFO_0006958
4380,EFO_0007392,nervous system cancer,"['EFO_0000618', 'MONDO_0045024']","['nervous system disease', 'cancer or benign tumor']",MONDO_0005872
4381,EFO_0007702,hip bone mineral density,['EFO_0001444'],['measurement'],EFO_0007702
4382,EFO_0007960,organochlorine pesticide measurement,['EFO_0001444'],['measurement'],EFO_0007960
4383,EFO_0007992,basophil percentage of leukocytes,['EFO_0001444'],['measurement'],EFO_0007992
4384,EFO_0008079,cell adhesion molecule-related/down-regulated by oncogenes measurement,['EFO_0001444'],['measurement'],EFO_0008079
4385,EFO_0008142,granulocyte colony-stimulating factor measurement,['EFO_0001444'],['measurement'],EFO_0008142
4386,EFO_0008371,kidney amyloid deposition measurement,['EFO_0001444'],['measurement'],EFO_0008371
4387,EFO_0008510,Lyme disease,"['MONDO_0100336', 'EFO_0005741']","['infectious disease or post-infectious disorder', 'infectious disease']",MONDO_0019632
4388,EFO_0009613,fibula fracture,"['OTAR_0000006', 'OTAR_0000009']","['musculoskeletal or connective tissue disease', 'injury, poisoning or other complication']",EFO_0009613
4389,EFO_0009851,muscle atrophy,['GO_0008150'],['biological process'],EFO_0009851
4390,EFO_0010128,immunoglobulin isotype switching measurement,['EFO_0001444'],['measurement'],EFO_0010128
4391,EFO_0010261,Paganini-Miozzo syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",EFO_0010261
