,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,disease_relevant_tissues,dtr_blood,dtr_lymph_node,dtr_bone_marrow,dtr_lung,dtr_nose,dtr_eye,dtr_small_intestine,dtr_esophagus,dtr_colon,dtr_liver,dtr_skin,dtr_heart,dtr_brain,dtr_kidney,dtr_prostate,gene_id
1256,CAPN1-D002386,Cataract,CAPN1,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000014216
1257,CAPN1-D005901,Glaucoma,CAPN1,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000014216
1258,CAPN1-D008105,"Liver Cirrhosis, Biliary",CAPN1,Phase I,True,False,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000014216
1259,CAPN1-D012595,"Scleroderma, Systemic",CAPN1,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000014216
1260,CAPN1-D045743,"Scleroderma, Diffuse",CAPN1,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000014216
1261,CAPN1-D045745,"Scleroderma, Limited",CAPN1,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000014216
1262,CAPN1-D054990,Idiopathic Pulmonary Fibrosis,CAPN1,Phase I,True,False,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000014216
1263,CAPN1-D065306,Corneal Injuries,CAPN1,Preclinical,False,,,,unsupported target,"eye,brain",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000014216
1264,CAPN1-D065626,Non-alcoholic Fatty Liver Disease,CAPN1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000014216
1265,CAPN2-D000086382,COVID-19,CAPN2,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000162909
1266,CAPN2-D002386,Cataract,CAPN2,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000162909
1267,CAPN2-D003072,Cognition Disorders,CAPN2,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000162909
1268,CAPN2-D004827,Epilepsy,CAPN2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000162909
1269,CAPN2-D005901,Glaucoma,CAPN2,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000162909
1270,CAPN2-D008105,"Liver Cirrhosis, Biliary",CAPN2,Phase I,True,False,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000162909
1271,CAPN2-D012595,"Scleroderma, Systemic",CAPN2,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000162909
1272,CAPN2-D045743,"Scleroderma, Diffuse",CAPN2,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000162909
1273,CAPN2-D045745,"Scleroderma, Limited",CAPN2,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000162909
1274,CAPN2-D054990,Idiopathic Pulmonary Fibrosis,CAPN2,Phase I,True,False,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000162909
1275,CAPN2-D065306,Corneal Injuries,CAPN2,Preclinical,False,,,,unsupported target,"eye,brain",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000162909
1276,CAPN2-D065626,Non-alcoholic Fatty Liver Disease,CAPN2,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000162909
1277,CAPN9-D000086382,COVID-19,CAPN9,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000135773
1278,CAPN9-D008105,"Liver Cirrhosis, Biliary",CAPN9,Phase I,True,False,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000135773
1279,CAPN9-D012595,"Scleroderma, Systemic",CAPN9,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000135773
1280,CAPN9-D045743,"Scleroderma, Diffuse",CAPN9,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000135773
1281,CAPN9-D045745,"Scleroderma, Limited",CAPN9,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000135773
1282,CAPN9-D054990,Idiopathic Pulmonary Fibrosis,CAPN9,Phase I,True,False,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000135773
1283,CAPN9-D065306,Corneal Injuries,CAPN9,Preclinical,False,,,,unsupported target,"eye,brain",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000135773
1284,CAPN9-D065626,Non-alcoholic Fatty Liver Disease,CAPN9,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000135773
1285,CASP1-D000544,Alzheimer Disease,CASP1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000137752
1286,CASP1-D001172,"Arthritis, Rheumatoid",CASP1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000137752
1287,CASP1-D002318,Cardiovascular Diseases,CASP1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000137752
1288,CASP1-D002545,Brain Ischemia,CASP1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000137752
1289,CASP1-D004828,"Epilepsies, Partial",CASP1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000137752
1290,CASP1-D008103,Liver Cirrhosis,CASP1,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000137752
1291,CASP1-D008181,Lupus Nephritis,CASP1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000137752
1292,CASP1-D009103,Multiple Sclerosis,CASP1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000137752
1293,CASP1-D011565,Psoriasis,CASP1,Phase II,True,True,False,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000137752
1294,CASP1-D012120,Respiration Disorders,CASP1,Preclinical,False,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000137752
1295,CASP1-D012871,Skin Diseases,CASP1,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000137752
1296,CASP1-D020521,Stroke,CASP1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000137752
1297,CASP1-D065626,Non-alcoholic Fatty Liver Disease,CASP1,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000137752
1298,CASP2-D000544,Alzheimer Disease,CASP2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000106144
1299,CASP2-D001930,Brain Injuries,CASP2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000106144
1300,CASP2-D002545,Brain Ischemia,CASP2,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000106144
1301,CASP2-D005128,Eye Diseases,CASP2,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000106144
1302,CASP2-D005901,Glaucoma,CASP2,Phase II,True,True,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000106144
1303,CASP2-D008103,Liver Cirrhosis,CASP2,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000106144
1304,CASP2-D010300,Parkinson Disease,CASP2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000106144
1305,CASP2-D018917,"Optic Neuropathy, Ischemic",CASP2,Phase III,True,True,True,,unsupported target,"eye,heart,brain",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,ENSG00000106144
1306,CASP2-D020521,Stroke,CASP2,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000106144
1307,CASP2-D065626,Non-alcoholic Fatty Liver Disease,CASP2,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000106144
1308,CASP3-D000544,Alzheimer Disease,CASP3,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000164305
1309,CASP3-D002318,Cardiovascular Diseases,CASP3,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000164305
1310,CASP3-D002545,Brain Ischemia,CASP3,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000164305
1311,CASP3-D003072,Cognition Disorders,CASP3,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000164305
1312,CASP3-D008103,Liver Cirrhosis,CASP3,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000164305
1313,CASP3-D008107,Liver Diseases,CASP3,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000164305
1314,CASP3-D009103,Multiple Sclerosis,CASP3,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000164305
1315,CASP3-D009203,Myocardial Infarction,CASP3,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000164305
1316,CASP3-D010195,Pancreatitis,CASP3,Preclinical,,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000164305
1317,CASP3-D010300,Parkinson Disease,CASP3,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000164305
1318,CASP3-D018805,Sepsis,CASP3,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000164305
1319,CASP3-D020521,Stroke,CASP3,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000164305
1320,CASP3-D020820,Dyskinesias,CASP3,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000164305
1321,CASP3-D065626,Non-alcoholic Fatty Liver Disease,CASP3,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000164305
1322,CASP4-D000544,Alzheimer Disease,CASP4,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000196954
1323,CASP4-D002318,Cardiovascular Diseases,CASP4,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000196954
1324,CASP4-D009103,Multiple Sclerosis,CASP4,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000196954
1325,CASP6-D000544,Alzheimer Disease,CASP6,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138794
1326,CASP8-D002545,Brain Ischemia,CASP8,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000064012
1327,CASP8-D006525,"Hepatitis, Viral, Human",CASP8,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,small_intestine,esophagus,colon",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000064012
1328,CASP8-D008103,Liver Cirrhosis,CASP8,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000064012
1329,CASP8-D008107,Liver Diseases,CASP8,Phase I,True,,,,genetically supported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000064012
1330,CASP8-D009203,Myocardial Infarction,CASP8,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000064012
1331,CASP8-D020521,Stroke,CASP8,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000064012
1332,CASP8-D065626,Non-alcoholic Fatty Liver Disease,CASP8,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000064012
1333,CASP9-D007251,"Influenza, Human",CASP9,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000132906
1334,CASP9-D007676,"Kidney Failure, Chronic",CASP9,Preclinical,,,,,genetically supported target,kidney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ENSG00000132906
1335,CASP9-D008103,Liver Cirrhosis,CASP9,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000132906
1336,CASP9-D011565,Psoriasis,CASP9,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000132906
1337,CASP9-D012393,Rosacea,CASP9,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000132906
1338,CASP9-D065626,Non-alcoholic Fatty Liver Disease,CASP9,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000132906
1339,CASQ2-D017180,"Tachycardia, Ventricular",CASQ2,Preclinical,False,,,,genetically supported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000118729
1340,CASR-D006976,"Hypertension, Pulmonary",CASR,Preclinical,False,,,,unsupported target,"lung,nose,heart",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ENSG00000036828
1341,CBL-D001327,Autoimmune Diseases,CBL,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000110395
1342,CCK-D001008,Anxiety Disorders,CCK,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000187094
1343,CCK-D010195,Pancreatitis,CCK,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000187094
1344,CCKAR-D010195,Pancreatitis,CCKAR,Preclinical,,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000163394
1345,CCKAR-D042882,Gallstones,CCKAR,Phase III,True,True,True,False,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000163394
1346,CCKBR-D001249,Asthma,CCKBR,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000110148
1347,CCKBR-D003922,"Diabetes Mellitus, Type 1",CCKBR,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000110148
1348,CCKBR-D004381,Duodenal Ulcer,CCKBR,Phase I,True,False,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000110148
1349,CCKBR-D004942,"Esophagitis, Peptic",CCKBR,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000110148
1350,CCKBR-D005764,Gastroesophageal Reflux,CCKBR,Phase I,True,False,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000110148
1351,CCKBR-D006086,Graft vs Host Disease,CCKBR,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000110148
1352,CCKBR-D013276,Stomach Ulcer,CCKBR,Phase I,True,False,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000110148
1353,CCKBR-D015212,Inflammatory Bowel Diseases,CCKBR,Phase I,True,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000110148
1354,CCKBR-D045823,Ileus,CCKBR,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000110148
1355,CCL11-D001249,Asthma,CCL11,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000172156
1356,CCL11-D003093,"Colitis, Ulcerative",CCL11,Phase II,True,True,False,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000172156
1357,CCL11-D003233,"Conjunctivitis, Allergic",CCL11,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,eye",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000172156
1358,CCL11-D003424,Crohn Disease,CCL11,Phase II,True,True,False,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000172156
1359,CCL11-D003930,Diabetic Retinopathy,CCL11,Phase II,True,True,False,,unsupported target,"eye,heart",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ENSG00000172156
1360,CCL11-D005512,Food Hypersensitivity,CCL11,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000172156
1361,CCL11-D010300,Parkinson Disease,CCL11,Phase II,True,True,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000172156
1362,CCL11-D010391,"Pemphigoid, Bullous",CCL11,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000172156
1363,CCL11-D015212,Inflammatory Bowel Diseases,CCL11,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000172156
1364,CCL11-D057135,Wet Macular Degeneration,CCL11,Phase II,True,True,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000172156
1365,CCL11-D065626,Non-alcoholic Fatty Liver Disease,CCL11,Phase II,True,True,False,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000172156
1366,CCL11-D065631,"Rhinitis, Allergic",CCL11,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000172156
1367,CCL2-D000789,"Angina, Unstable",CCL2,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000108691
1368,CCL2-D001172,"Arthritis, Rheumatoid",CCL2,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000108691
1369,CCL2-D001249,Asthma,CCL2,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000108691
1370,CCL2-D002318,Cardiovascular Diseases,CCL2,Phase I,True,False,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000108691
1371,CCL2-D002545,Brain Ischemia,CCL2,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000108691
1372,CCL2-D003093,"Colitis, Ulcerative",CCL2,Preclinical,False,,,,genetically supported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000108691
1373,CCL2-D003424,Crohn Disease,CCL2,Preclinical,False,,,,genetically supported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000108691
1374,CCL2-D003930,Diabetic Retinopathy,CCL2,Preclinical,,,,,unsupported target,"eye,heart",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ENSG00000108691
1375,CCL2-D007154,Immune System Diseases,CCL2,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000108691
1376,CCL2-D008268,Macular Degeneration,CCL2,Preclinical,,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000108691
1377,CCL2-D008269,Macular Edema,CCL2,Phase I,True,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000108691
1378,CCL2-D009103,Multiple Sclerosis,CCL2,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000108691
1379,CCL2-D009203,Myocardial Infarction,CCL2,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000108691
1380,CCL2-D016491,Peripheral Vascular Diseases,CCL2,Phase I,True,False,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000108691
1381,CCL2-D020521,Stroke,CCL2,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000108691
1382,CCL2-D054990,Idiopathic Pulmonary Fibrosis,CCL2,Phase II,True,True,False,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000108691
1383,CCL20-D001172,"Arthritis, Rheumatoid",CCL20,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000115009
1384,CCL20-D003093,"Colitis, Ulcerative",CCL20,Phase I,True,False,,,genetically supported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000115009
1385,CCL20-D004485,Eczema,CCL20,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000115009
1386,CCL20-D007154,Immune System Diseases,CCL20,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000115009
1387,CCL20-D015212,Inflammatory Bowel Diseases,CCL20,Preclinical,False,,,,genetically supported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000115009
1388,CCL20-D015535,"Arthritis, Psoriatic",CCL20,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000115009
1389,CCL21-D006086,Graft vs Host Disease,CCL21,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000137077
1390,CCL24-D008103,Liver Cirrhosis,CCL24,Phase II,True,True,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000106178
1391,CCL24-D012595,"Scleroderma, Systemic",CCL24,Phase I,True,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000106178
1392,CCL24-D015209,"Cholangitis, Sclerosing",CCL24,Phase II,True,True,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000106178
1393,CCL24-D045743,"Scleroderma, Diffuse",CCL24,Phase I,True,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000106178
1394,CCL24-D045745,"Scleroderma, Limited",CCL24,Phase I,True,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000106178
1395,CCL24-D054990,Idiopathic Pulmonary Fibrosis,CCL24,Phase I,True,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000106178
1396,CCL24-D065626,Non-alcoholic Fatty Liver Disease,CCL24,Phase II,True,True,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000106178
1397,CCL3-D001172,"Arthritis, Rheumatoid",CCL3,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000274221
1398,CCL3-D001249,Asthma,CCL3,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000274221
1399,CCL3-D009103,Multiple Sclerosis,CCL3,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000274221
1400,CCL3-D013922,Thrombocytosis,CCL3,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000274221
1401,CCL3-D055728,Primary Myelofibrosis,CCL3,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000274221
1402,CCL4-D001172,"Arthritis, Rheumatoid",CCL4,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000275302
